X,Y,SITENUMBER,RIVER,SITENAME,SITE,TIM_CHCH,TELEMETERED,COMPLIANCE_MONITORING,FLOOD_CONTROL,LAST_SAMPLE,LAST_HOUR,RAIN_TODAY,RAIN_1_DAY_AGO,RAIN_2_DAYS_AGO,RAIN_3_DAYS_AGO,RAIN_4_DAYS_AGO,RAIN_5_DAYS_AGO,RAIN_6_DAYS_AGO,RAIN_7_DAYS_AGO,TOTAL_RAINFALL,ALTITUDE,NZMGX,NZMGY,NZMS260,NZTMX,NZTMY,NZTOPO50,OBJECTID
1335128.5572,5076728.4055,494611,AHURIRI,PLAINS,AHURIRI AT PLAINS,,N,,N,,,,,,,,,,,,747,2245099,5638399,G39:45099-38399,1335128,5076728,CA14:3512-7672,3417387
1332096.7919,5072810.7271,494612,PAVILLION,PAVILLION,PAVILLION AT PAVILLION,,N,,N,,,,,,,,,,,,,2242067,5634485,G39:42067-34485,1332096,5072810,CA14:3209-7281,3417388
1337279.7228,5076694.4137,494710,PLAINS,PLAINS,PLAINS AT PLAINS,,N,,N,,,,,,,,,,,,732,2247249,5638364,G39:47249-38364,1337279,5076694,CA14:3727-7669,3417389
1339634.0795,5070427.254,494711,AHURIRI,AHURIRI AT STH. DIADEM,AHURIRI AT AHURIRI AT STH. DIADEM,,T,O,F,2021/09/24 03:05:00+00,0,0,0,0,18.5,0,0,0,0.5,19,610,2249599,5632099,G39:49599-32099,1339634,5070427,CA14:3963-7042,3417390
1339079.3436,5065640.4217,495701,DALRACHNEY,DALRACHNEY,DALRACHNEY AT DALRACHNEY,,N,,N,,,,,,,,,,,,457,2249042,5627315,G39:49042-27315,1339079,5065640,CA14:3907-6564,3417391
1353684.064,5064431.9716,495901,"OMARAMA,TARA HILLS","OMARAMA,TARA HILLS","OMARAMA,TARA HILLS AT OMARAMA,TARA HILLS",,N,,N,,,,,,,,,,,,488,2263639,5626099,H39:63639-26099,1353684,5064431,CA15:5368-6443,3417393
1353623.0473,5066202.7216,495902,TARA HILLS AWS,TARA HILLS AWS,TARA HILLS AWS AT TARA HILLS AWS,,N,,N,,,,,,,,,,,,488,2263579,5627869,H39:63579-27869,1353623,5066202,CA15:5362-6620,3417394
1301729.0491,5053454.9045,496201,LAKE HAWEA,LAKE HAWEA,LAKE HAWEA AT LAKE HAWEA,,N,,N,,,,,,,,,,,,350,2211709,5615159,G40:11709-15159,1301729,5053454,CA13:0172-5345,3417395
1306605.2431,5049444.8258,496301,HAWEA FLAT,HAWEA FLAT,HAWEA FLAT AT HAWEA FLAT,,N,,N,,,,,,,,,,,,335,2216579,5611149,G40:16579-11149,1306605,5049444,CA13:0660-4944,3417396
1322465.8208,5050145.4127,496501,MORVEN HILLS,MORVEN HILLS,MORVEN HILLS AT MORVEN HILLS,,N,,N,,,,,,,,,,,,442,2232429,5611839,G40:32429-11839,1322465,5050145,CA13:2246-5014,3417397
1351355.4451,5056889.198,496801,DUNSTAN PEAKS,DUNSTAN PEAKS,DUNSTAN PEAKS AT DUNSTAN PEAKS,,N,,N,,,,,,,,,,,,579,2261307,5618561,H40:61307-18561,1351355,5056889,CA15:5135-5688,3417398
1304409.8088,5040106.3171,497201,LUGGATE,LUGGATE,LUGGATE AT LUGGATE,,N,,N,,,,,,,,,,,,290,2214379,5601819,G40:14379-01819,1304409,5040106,CB13:0440-4010,3417399
1301636.5118,5041755.7052,497202,WANAKA AERO,WANAKA AERO,WANAKA AERO AT WANAKA AERO,,N,,N,,,,,,,,,,,,360,2211609,5603469,G40:11609-03469,1301636,5041755,CB13:0163-4175,3417400
1301636.5118,5041755.7052,497203,WANAKA AERO AWS,WANAKA AERO AWS,WANAKA AERO AWS AT WANAKA AERO AWS,,N,,N,,,,,,,,,,,,352,2211609,5603469,G40:11609-03469,1301636,5041755,CB13:0163-4175,3417401
1321358.7984,5044537.0581,497401,LINDIS PASS,LINDIS PASS,LINDIS PASS AT LINDIS PASS,,N,,N,,,,,,,,,,,,305,2231319,5606235,G40:31319-06235,1321358,5044537,CB13:2135-4453,3417402
1324210.0833,5040986.7386,497501,MERRIVALE,MERRIVALE,MERRIVALE AT MERRIVALE,,N,,N,,,,,,,,,,,,335,2234166,5602685,G40:34166-02685,1324210,5040986,CB14:2421-4098,3417403
1325311.2122,5044703.8415,497510,GEORDIE HILL,GEORDIE HILL,GEORDIE HILL AT GEORDIE HILL,,N,,N,,,,,,,,,,,,455,2235269,5606399,G40:35269-06399,1325311,5044703,CB14:2531-4470,3417404
1355061.0619,5038921.6046,497901,MANUHERIKIA,FORKS,MANUHERIKIA AT FORKS,,N,,N,,,,,,,,,,,,700,2264999,5600599,H40:64999-00599,1355061,5038921,CB15:5506-3892,3417405
1306352.4211,5025276.3906,498202,QUEENSBURY M.W.D.,QUEENSBURY M.W.D.,QUEENSBURY M.W.D. AT QUEENSBURY M.W.D.,,N,,N,,,,,,,,,,,,277,2216309,5586999,G41:16309-86999,1306352,5025276,CB13:0635-2527,3417406
1309044.3566,5025398.6318,498301,QUEENSBURY NZMS,QUEENSBURY NZMS,QUEENSBURY NZMS AT QUEENSBURY NZMS,,N,,N,,,,,,,,,,,,213,2218999,5587119,G41:18999-87119,1309044,5025398,CB13:0904-2539,3417407
1318037.4571,5029588.692,498401,TARRAS,TARRAS,TARRAS AT TARRAS,,N,,N,,,,,,,,,,,,290,2227989,5591299,G40:27989-91299,1318037,5029588,CB13:1803-2958,3417408
1347205.4956,5027022.1517,498801,ST BATHANS,ST BATHANS,ST BATHANS AT ST BATHANS,,N,,N,,,,,,,,,,,,,2257138,5588711,H41:57138-88711,1347205,5027022,CB14:4720-2702,3417409
1348547.1053,5027071.2457,498802,ST BATHANS,ST BATHANS,ST BATHANS AT ST BATHANS,,N,,N,,,,,,,,,,,,625,2258479,5588759,H41:58479-88759,1348547,5027071,CB15:4854-2707,3417410
1348547.1053,5027071.2457,498803,ST BATHANS,ST BATHANS,ST BATHANS AT ST BATHANS,,N,,N,,,,,,,,,,,,640,2258479,5588759,H41:58479-88759,1348547,5027071,CB15:4854-2707,3417411
1346968.0071,5025008.9819,498804,"ST BATHANS, DUNSTAN BURN STN","ST BATHANS, DUNSTAN BURN STN","ST BATHANS, DUNSTAN BURN STN AT ST BATHANS, DUNSTAN BURN STN",,N,,N,,,,,,,,,,,,520,2256899,5586699,H41:56899-86699,1346968,5025008,CB14:4696-2500,3417412
1309207.4659,5021736.034,499301,BENDIGO 1,BENDIGO 1,BENDIGO 1 AT BENDIGO 1,,N,,N,,,,,,,,,,,,202,2219159,5583459,G41:19159-83459,1309207,5021736,CB13:0920-2173,3417413
1308039.724,5018002.2484,499302,BENDIGO 2,BENDIGO 2,BENDIGO 2 AT BENDIGO 2,,N,,N,,,,,,,,,,,,200,2217989,5579729,G41:17989-79729,1308039,5018002,CB13:0803-1800,3417414
1312145.8876,5014403.1284,499303,BENDIGO STN,BENDIGO STN,BENDIGO STN AT BENDIGO STN,,N,,N,,,,,,,,,,,,874,2222089,5576129,G41:22089-76129,1312145,5014403,CB13:1214-1440,3417415
1318700.245,5014699.0932,499401,MOUNT MOKA,MOUNT MOKA,MOUNT MOKA AT MOUNT MOKA,,N,,N,,,,,,,,,,,,1215,2228639,5576419,G41:28639-76419,1318700,5014699,CB13:1870-1469,3417416
1321300.2423,5016702.705,499402,THOMSONS SADDLE A,THOMSONS SADDLE A,THOMSONS SADDLE A AT THOMSONS SADDLE A,,N,,N,,,,,,,,,,,,810,2231239,5578419,G41:31239-78419,1321300,5016702,CB13:2130-1670,3417417
1321300.2423,5016702.705,499403,THOMSONS SADDLE B,THOMSONS SADDLE B,THOMSONS SADDLE B AT THOMSONS SADDLE B,,N,,N,,,,,,,,,,,,890,2231239,5578419,G41:31239-78419,1321300,5016702,CB13:2130-1670,3417418
1343402.7085,5023199.1663,499701,CAMBRIAN,CAMBRIAN,CAMBRIAN AT CAMBRIAN,,N,,N,,,,,,,,,,,,549,2253334,5584893,H41:53334-84893,1343402,5023199,CB14:4340-2319,3417419
1340939.5956,5019421.1467,499702,LAUDER STATION,LAUDER STATION,LAUDER STATION AT LAUDER STATION,,N,,N,,,,,,,,,,,,488,2250869,5581119,H41:50869-81119,1340939,5019421,CB14:4093-1942,3417420
1352713.4638,5021674.1438,499801,MANUHERIKIA DAM,MANUHERIKIA DAM,MANUHERIKIA DAM AT MANUHERIKIA DAM,,N,,N,,,,,,,,,,,,,2262639,5583361,H41:62639-83361,1352713,5021674,CB15:5271-2167,3417421
1354579.2192,5015911.1819,499802,HILLS CK,HILLS CK,HILLS CK AT HILLS CK,,N,,N,,,,,,,,,,,,580,2264499,5577599,H41:64499-77599,1354579,5015911,CB15:5457-1591,3417422
1356726.5938,5020044.7959,499901,BLACKSTONE HILL,BLACKSTONE HILL,BLACKSTONE HILL AT BLACKSTONE HILL,,N,,N,,,,,,,,,,,,637,2266649,5581729,H41:66649-81729,1356726,5020044,CB15:5672-2004,3417423
1358130.3832,5016314.4375,499902,OTUREHUA,OTUREHUA,OTUREHUA AT OTUREHUA,,N,,N,,,,,,,,,,,,549,2268049,5577999,H41:68049-77999,1358130,5016314,CB15:5813-1631,3417424
1363617.3047,5010957.1748,500001,WEDDERBURN,WEDDERBURN,WEDDERBURN AT WEDDERBURN,,N,,N,,,,,,,,,,,,550,2273529,5572639,H41:73529-72639,1363617,5010957,CB15:6361-1095,3417425
1363617.3047,5010957.1748,500002,WEDDERBURN,WEDDERBURN,WEDDERBURN AT WEDDERBURN,,N,,N,,,,,,,,,,,,549,2273529,5572639,H41:73529-72639,1363617,5010957,CB15:6361-1095,3417426
1375504.5399,5009612.4491,500101,NASEBY,NASEBY,NASEBY AT NASEBY,,N,,N,,,,,,,,,,,,600,2285411,5571284,H41:85411-71284,1375504,5009612,CC16:7550-0961,3417427
1371499.8186,5011244.352,500102,NASEBY FOREST 1,NASEBY FOREST 1,NASEBY FOREST 1 AT NASEBY FOREST 1,,N,,N,,,,,,,,,,,,610,2281409,5572919,H41:81409-72919,1371499,5011244,CB15:7149-1124,3417428
1374100.5609,5011336.7075,500103,NASEBY FOREST 2,NASEBY FOREST 2,NASEBY FOREST 2 AT NASEBY FOREST 2,,N,,N,,,,,,,,,,,,607,2284009,5573009,H41:84009-73009,1374100,5011336,CB16:7410-1133,3417429
1384661.1407,5011707.2038,500201,KYEBURN DIGGINGS,KYEBURN DIGGINGS,KYEBURN DIGGINGS AT KYEBURN DIGGINGS,,N,,N,,,,,,,,,,,,518,2294567,5573370,I41:94567-73370,1384661,5011707,CB16:8466-1170,3417430
1404294.4861,5014223.759,500510,DOME HILLS,DOME HILLS,DOME HILLS AT DOME HILLS,,N,,N,,,,,,,,,,,,550,2314199,5575869,I41:14199-75869,1404294,5014223,CB17:0429-1422,3417431
1408234.8091,5014347.139,500511,FAIRVIEW,FAIRVIEW,FAIRVIEW AT FAIRVIEW,,N,,N,,,,,,,,,,,,422,2318139,5575989,I41:18139-75989,1408234,5014347,CB17:0823-1434,3417432
1414939.9539,5008982.55,500601,MT DASHER,MT DASHER,MT DASHER AT MT DASHER,,N,,N,,,,,,,,,,,,382,2324839,5570619,I41:24839-70619,1414939,5008982,CC17:1493-0898,3417433
1417643.2531,5005394.8013,500602,"CRESTLO, FUSHIA CREEK","CRESTLO, FUSHIA CREEK","CRESTLO, FUSHIA CREEK AT CRESTLO, FUSHIA CREEK",,N,,N,,,,,,,,,,,,222,2327539,5567029,I41:27539-67029,1417643,5005394,CC17:1764-0539,3417434
1422798.3651,5011069.4228,500701,KAKANUI,CLIFTON FALLS,KAKANUI AT CLIFTON FALLS,,N,,N,,,,,,,,,,,,95,2332699,5572699,J41:32699-72699,1422798,5011069,CB18:2279-1106,3417435
1418828.3643,5010986.01,500702,NEWHAVEN,NEWHAVEN,NEWHAVEN AT NEWHAVEN,,N,,N,,,,,,,,,,,,250,2328729,5572619,I41:28729-72619,1418828,5010986,CB17:1882-1098,3417436
1426607.1365,5014875.6294,500801,"WINDSOR,ARNMORE","WINDSOR, ARNMORE","WINDSOR,ARNMORE AT WINDSOR, ARNMORE",,N,,N,,,,,,,,,,,,0,2336511,5576502,J41:36511-76502,1426607,5014875,CB18:2660-1487,3417437
1429306.1125,5011279.9647,500802,"OAMARU,ELDERSLEA","OAMARU,ELDERSLEA","OAMARU,ELDERSLEA AT OAMARU,ELDERSLEA",,N,,N,,,,,,,,,,,,,2339207,5572904,J41:39207-72904,1429306,5011279,CB18:2930-1127,3417438
1433198.3764,5013162.1542,500803,"OAMARU,WINDSOR PARK","OAMARU,WINDSOR PARK","OAMARU,WINDSOR PARK AT OAMARU,WINDSOR PARK",,N,,N,,,,,,,,,,,,,2343101,5574783,J41:43101-74783,1433198,5013162,CB18:3319-1316,3417439
1433382.6413,5005828.7149,500804,WESTON,WESTON,WESTON AT WESTON,,N,,N,,,,,,,,,,,,92,2343279,5567449,J41:43279-67449,1433382,5005828,CC18:3338-0582,3417440
1432029.5667,5009457.3511,500805,ENFIELD,ENFIELD,ENFIELD AT ENFIELD,,N,,N,,,,,,,,,,,,107,2341929,5571079,J41:41929-71079,1432029,5009457,CC18:3202-0945,3417441
1427945.0961,5014903.7372,500806,WINDSOR M.A.F.,WINDSOR M.A.F.,WINDSOR M.A.F. AT WINDSOR M.A.F.,,N,,N,,,,,,,,,,,,88,2337849,5576529,J41:37849-76529,1427945,5014903,CB18:2794-1490,3417442
1428445.9956,5013814.1754,500807,WINDSOR EWS,WINDSOR EWS,WINDSOR EWS AT WINDSOR EWS,,N,,N,,,,,,,,,,,,81,2338349,5575439,J41:38349-75439,1428445,5013814,CB18:2844-1381,3417443
1426605.139,5014872.6278,500810,WINDSOR,WINDSOR,WINDSOR AT WINDSOR,,N,,N,,,,,,,,,,,,90,2336509,5576499,J41:36509-76499,1426605,5014872,CB18:2660-1487,3417444
1441260.8319,5006030.5192,500901,OAMARU,OAMARU,OAMARU AT OAMARU,,N,,N,,,,,,,,,,,,46,2351158,5567644,J41:51158-67644,1441260,5006030,CC18:4126-0603,3417445
1434680.985,5007639.7266,500902,"OAMARU,PARKSIDE","OAMARU,PARKSIDE","OAMARU,PARKSIDE AT OAMARU,PARKSIDE",,N,,N,,,,,,,,,,,,180,2344579,5569259,J41:44579-69259,1434680,5007639,CC18:3468-0763,3417446
1439991.9887,5005994.4307,500903,"OAMARU,SPEY ST","OAMARU,SPEY ST","OAMARU,SPEY ST AT OAMARU,SPEY ST",,N,,N,,,,,,,,,,,,5,2349889,5567609,J41:49889-67609,1439991,5005994,CC18:3999-0599,3417447
1424312.8495,5003695.7649,501702,KAURU HILL MAHENO,KAURU HILL MAHENO,KAURU HILL MAHENO AT KAURU HILL MAHENO,,N,,N,,,,,,,,,,,,,2334207,5565324,J41:34207-65324,1424312,5003695,CC18:2431-0369,3417448
1434777.1837,5003976.0589,501901,"KAURU HILL,BALRUDDERY","KAURU HILL,BALRUDDERY","KAURU HILL,BALRUDDERY AT KAURU HILL,BALRUDDERY",,N,,N,,,,,,,,,,,,,2344672,5565595,J41:44672-65595,1434777,5003976,CC18:3477-0397,3417449
1440048.6247,5004110.6663,501902,OAMARU,OAMARU,OAMARU AT OAMARU,,N,,N,,,,,,,,,,,,,2349944,5565725,J41:49944-65725,1440048,5004110,CC18:4004-0411,3417450
1445060.6409,5011682.086,510001,"OAMARU,PUKEURI","OAMARU,PUKEURI","OAMARU,PUKEURI AT OAMARU,PUKEURI",,N,,N,,,,,,,,,,,,,2354963,5573293,J41:54963-73293,1445060,5011682,CB19:4506-1168,3417451
1442550.1475,5007836.4267,510002,"OAMARU,IONA HOSPITAL","OAMARU,IONA HOSPITAL","OAMARU,IONA HOSPITAL AT OAMARU,IONA HOSPITAL",,N,,N,,,,,,,,,,,,14,2352449,5569449,J41:52449-69449,1442550,5007836,CC18:4255-0783,3417452
1446303.4822,5015378.6544,510010,HILDERTHORPE,HILDERTHORPE,HILDERTHORPE AT HILDERTHORPE,,N,,N,,,,,,,,,,,,30,2356209,5576989,J41:56209-76989,1446303,5015378,CB19:4630-1537,3417453
1302005.1838,5006597.9736,590200,CROMWELL ANEM,CROMWELL ANEM,CROMWELL ANEM AT CROMWELL ANEM,,N,,N,,,,,,,,,,,,204,2211949,5568339,G41:11949-68339,1302005,5006597,CC13:0200-0659,3417454
1300664.1644,5006526.6663,590201,CROMWELL M.W.D.,CROMWELL M.W.D.,CROMWELL M.W.D. AT CROMWELL M.W.D.,,N,,N,,,,,,,,,,,,213,2210609,5568269,G41:10609-68269,1300664,5006526,CC13:0066-0652,3417455
1304862.636,5001156.3719,590202,CROMWELL GORGE,CROMWELL GORGE,CROMWELL GORGE AT CROMWELL GORGE,,N,,N,,,,,,,,,,,,183,2214799,5562899,G41:14799-62899,1304862,5001156,CC13:0486-0115,3417456
1303092.6343,5010321.9507,590203,NORTHBURN,NORTHBURN,NORTHBURN AT NORTHBURN,,N,,N,,,,,,,,,,,,210,2213039,5572059,G41:13039-72059,1303092,5010321,CB13:0309-1032,3417457
1300664.1644,5006526.6663,590204,CROMWELL 2,CROMWELL 2,CROMWELL 2 AT CROMWELL 2,,N,,N,,,,,,,,,,,,213,2210609,5568269,G41:10609-68269,1300664,5006526,CC13:0066-0652,3417458
1325794.844,5003878.4852,590501,MATAKANUI,MATAKANUI,MATAKANUI AT MATAKANUI,,N,,N,,,,,,,,,,,,305,2235719,5565599,G41:35719-65599,1325794,5003878,CC14:2579-0387,3417459
1338708.3712,5008203.1688,590602,LAUDER PEL,LAUDER PEL,LAUDER PEL AT LAUDER PEL,,N,,N,,,,,,,,,,,,370,2248629,5569909,G41:48629-69909,1338708,5008203,CC14:3870-0820,3417460
1338708.3712,5008203.1688,590603,LAUDER D.S.I.R. A,LAUDER D.S.I.R. A,LAUDER D.S.I.R. A AT LAUDER D.S.I.R. A,,N,,N,,,,,,,,,,,,356,2248629,5569909,G41:48629-69909,1338708,5008203,CC14:3870-0820,3417461
1579895.8457,5159296.1691,327701,BANKS PENINSULA,KAITUNA VALLEY,BANKS PENINSULA AT KAITUNA VALLEY,C,N,,N,,,,,,,,,,,,,2489899,5720899,M36:89899-20899,1579895,5159296,BX24:7989-5929,3417902
1550109.3516,5144798.9719,328310,LAKE ELLESMERE,LAKE ELLESMERE AT TAUMUTU,LAKE ELLESMERE AT LAKE ELLESMERE AT TAUMUTU,C,T,,N,2021/09/24 04:30:00+00,0,0,0,0,0,0,0,0,0,0,0,2460099,5706399,M36:60099-06399,1550109,5144798,BY23:5010-4479,3417905
1539627.1042,5190694.5723,324201,EYREWELL (SINAI),POYNTZS RD,EYREWELL (SINAI) AT POYNTZS RD,C,T,,N,2021/09/24 04:30:00+00,0,0.5,0,0,0,0,0,0,0,0.5,165,2449617,5752311,L35:49617-52311,1539627,5190694,BW22:3962-9069,3417980
1634866.7604,5312033.6949,233402,KAHUTARA,KAHUTARA AT BLIND SADDLE,KAHUTARA AT KAHUTARA AT BLIND SADDLE,C,T,,N,2021/09/24 04:30:00+00,0,0,0.5,7,0,0,0,1.5,16.5,25.5,980,2544880,5873700,O31:44880-73700,1634866,5312033,BT26:3486-1203,3417981
1576569.3506,5254350.2257,228710,HURUNUI RIVER,BALMORAL FOREST,HURUNUI RIVER AT BALMORAL FOREST,C,N,,N,,,,,,,,,,,,,2486569,5815989,M33:86569-15989,1576569,5254350,BV24:7656-5435,3418018
1612425.3291,5246889.4644,239110,BLYTHE RIVER,KILMARNOCK,BLYTHE RIVER AT KILMARNOCK,C,N,,N,,,,,,,,,,,,,2522439,5808529,N33:22439-08529,1612425,5246889,BV26:1242-4688,3418019
1436866.7588,5066631.8643,4059101,OTAIO,BLUECLIFFS TB6,OTAIO AT BLUECLIFFS TB6,T,T,,F,,,,,,,,,,,,305,2346806,5628252,J39:46806-28252,1436866,5066631,CA18:3686-6663,3418022
2434482.6857,5103028.0035,986108,CHATHAM ISLAND,TUTUIRI,CHATHAM ISLAND AT TUTUIRI,T,T,,N,2021/09/24 04:00:00+00,0,1.5,0,0,0,2.5,0.5,0,0,4.5,45,338987,677388,S1:38987-77388,2434482,5103028,CI02:8898-5356,3418159
1498360.9375,5188970.2356,314701,SELWYN,SELWYN AT HIGH PEAK,SELWYN AT SELWYN AT HIGH PEAK,C,T,O,N,2021/09/24 04:00:00+00,0,0,0,0,7,1.5,0,0,2.5,11,457,2408340,5750588,K35:08340-50588,1498360,5188970,BX21:9836-8897,3418170
1539627.1042,5190694.5723,32420101,EYREWELL (SINAI) (WEATHER STATION),POYNTZS RD,EYREWELL (SINAI) (WEATHER STATION) AT POYNTZS RD,C,N,,N,,,,,,,,,,,,165,2449617,5752311,L35:49617-52311,1539627,5190694,BW22:3962-9069,3418181
1576657.3006,5207857.6856,322710,TARANAKI CREEK,FLOODGATE,TARANAKI CREEK AT FLOODGATE,C,T,,N,,,,,,,,,,,,2,2486660,5769480,M35:86660-69480,1576657,5207857,BW24:7665-0785,3418238
2450600.9302,5070529.0642,986202,CHATHAM ISLAND,TE ONE (CHATHAM ISLAND),CHATHAM ISLAND AT TE ONE (CHATHAM ISLAND),C,N,,N,,,,,,,,,,,,25,358950,647457,S1:58950-47457,2450600,5070529,CI05:0894-2363,3418265
2436709.0135,5079519.4762,986204,CHATHAN ISLAND,CHATHAN ISLAND,CHATHAN ISLAND AT CHATHAN ISLAND,C,N,,N,,,,,,,,,,,,62,344147,654541,S1:44147-54541,2436709,5079519,CI04:9414-3071,3418273
1553988.2817,5199349.0592,323401,WEST EYRETON,WEST EYRETON,WEST EYRETON AT WEST EYRETON,,N,,N,,,,,,,,,,,,88,2463983,5760968,M35:63983-60968,1553988,5199349,BW23:5398-9934,3418295
1328667.6002,5092266.4656,492610,AHURIRI,BASE HUT,AHURIRI AT BASE HUT,T,T,,F,2021/09/24 04:00:00+00,0,0,2.5,0,40,1.5,0.5,0,0,44.5,823,2238648,5653931,G38:38648-53931,1328667,5092266,BZ14:2866-9226,3418302
1494238.7255,5129856.9491,319602,HINDS PLAINS,WILLOWBY,HINDS PLAINS AT WILLOWBY,T,T,,F,2021/09/24 03:00:00+00,0,0,0,0,0,0,0,0,0.5,0.5,71,2404209,5691463,K37:04209-91463,1494238,5129856,BY21:9423-2985,3418338
1583257.9682,5288000.8889,227502,WAIAU UWHA,PERCIVAL,WAIAU UWHA AT PERCIVAL,C,T,,N,2021/09/24 04:30:00+00,0,0,0.5,0,0,2.5,0,0,5.5,8.5,340,2493256,5849652,N32:93256-49652,1583257,5288000,BU24:8325-8800,3418339
1530274.1715,5184360.0172,324120,DARFIELD,SELWYN PLANTATION BOARD,DARFIELD AT SELWYN PLANTATION BOARD,,N,,N,,,,,,,,,,,,195,2440261,5745975,L35:40261-45975,1530274,5184360,BX22:3027-8436,3418341
1556705.6021,5167292.2915,326410,LINCOLN COLLEGE,LINCOLN UNIVERSITY,LINCOLN COLLEGE AT LINCOLN UNIVERSITY,,N,,N,,,,,,,,,,,,11,2466700,5728900,M36:66700-28900,1556705,5167292,BX23:5670-6729,3418342
1419136.6452,5124775.0046,400711,OPIHI RIVER,BERKELEY DOWNS,OPIHI RIVER AT BERKELEY DOWNS,,N,,N,,,,,,,,,,,,,2329100,5686400,I37:29100-86400,1419136,5124775,BY17:1913-2477,3418343
1417358.0211,5028596.5764,408610,WAITAKI RIVER,DUNTROON,WAITAKI RIVER AT DUNTROON,,N,,N,,,,,,,,,,,,158,2327273,5590230,I40:27273-90230,1417358,5028596,CB17:1735-2859,3418344
1461015.8452,5081157.9237,414220,TIMARU,TIMARU HARBOUR,TIMARU AT TIMARU HARBOUR,,N,,N,,,,,,,,,,,,17,2370964,5642767,J39:70964-42767,1461015,5081157,CA19:6101-8115,3418345
1333539.023,5057417.6998,495601,LONGSLIP CREEK,LINDUS,LONGSLIP CREEK AT LINDUS,,N,,N,,,,,,,,,,,,975,2243500,5619100,G40:43500-19100,1333539,5057417,CA14:3353-5741,3418346
1562241.6136,5185624.9006,324511,CHRISTCHURCH CITY,CHRISTCHURCH CITY,CHRISTCHURCH CITY AT CHRISTCHURCH CITY,,N,,N,,,,,,,,,,,,,2472239,5747239,M35:72239-47239,1562241,5185624,BX23:6224-8562,3418347
2438435.825,5107575.9471,986205,CHATHAM ISLAND,WHAREKAURI (CHATHAM ISLAND),CHATHAM ISLAND AT WHAREKAURI (CHATHAM ISLAND),C,T,,N,2021/09/24 04:00:00+00,0,1,0,0,0,4.5,0,0,0,5.5,,342255,682307,S1:42255-82307,2438435,5107575,CI02:9230-5853,3418351
1656019.6497,5309015.4111,233605,KAIKOURA,MIDDLE CREEK,KAIKOURA AT MIDDLE CREEK,C,T,,N,,,,,,,,,,,,5,2566041,5870684,O31:66041-70684,1656019,5309015,BT27:5601-0901,3418373
2465921.4559,5101392.473,986206,CHATHAM ISLAND,THE LANDING AT MUIRSONS (CHATHAM ISLAND),CHATHAM ISLAND AT THE LANDING AT MUIRSONS (CHATHAM ISLAND),C,T,,N,2021/09/24 04:00:00+00,0,2.5,0,0,7,9.5,0.5,0.5,0,20,,370066,679689,S1:70066-79689,2465921,5101392,CI03:2011-5591,3418393
1593892.3283,5246061.5905,229910,WAIKARI,PANNETTS RD,WAIKARI AT PANNETTS RD,C,T,,N,2021/09/24 04:00:00+00,0,0,1.5,0,0,0,0,0,1.5,3,,2503899,5807699,N33:03899-07699,1593892,5246061,BV25:9389-4606,3418403
1618591.2263,5302239.3923,234201,CONWAY,CLOUDY RANGE,CONWAY AT CLOUDY RANGE,C,T,,N,2021/09/24 04:00:00+00,0,0,0.5,2,0,0,0,7,4,13.5,890,2528600,5863900,N31:28600-63900,1618591,5302239,BT26:1859-0223,3418445
1574358.3182,5326308.1255,221617,WAIAU UWHA,WAIAU UWHA,WAIAU UWHA AT WAIAU UWHA,C,N,,N,,,,,,,,,,,,1273,2484348,5887971,M31:84348-87971,1574358,5326308,BT24:7435-2630,3418461
1648185.2894,5320116.8709,232501,KOWHAI,KOWHAI WEST,KOWHAI AT KOWHAI WEST,C,N,,N,,,,,,,,,,,,1675,2558202,5881788,O31:58202-81788,1648185,5320116,BT27:4818-2011,3418462
1649555.0371,5315891.1175,233618,KOWHAI,BIG HAU,KOWHAI AT BIG HAU,C,N,,N,,,,,,,,,,,,1184,2559573,5877561,O31:59573-77561,1649555,5315891,BT27:4955-1589,3418463
1597243.4897,5149297.9332,328905,AKAROA,AKAROA EWS,AKAROA AT AKAROA EWS,,N,,N,2021/09/24 04:00:00+00,0,0,0,0,0,0.4,0,0,0.2,0.6,45,2507254,5710895,N36:07254-10895,1597243,5149297,BY25:9724-4929,3418549
1587590.6469,5155673.2993,327804,WAIREWA,WAIREWA AT CHRISTCHURCH AKAROA HIGHWAY,WAIREWA AT WAIREWA AT CHRISTCHURCH AKAROA HIGHWAY,,N,,N,2021/09/24 03:00:00+00,0,0,0,0,0,0.4,0,0,0.2,0.6,270,2497597,5717274,N36:97597-17274,1587590,5155673,BX24:8759-5567,3418550
1395013.4096,5124756.5124,400402,LAKE TEKAPO EWS,LAKE TEKAPO EWS,LAKE TEKAPO EWS AT LAKE TEKAPO EWS,,N,,N,,,,,,,,,,,,,2304980,5686388,I37:04980-86388,1395013,5124756,BY16:9501-2475,3418553
1608889.7163,5287793.766,235113,MASON,MASON AT AIRSTRIP,MASON AT MASON AT AIRSTRIP,C,T,,N,2021/09/24 04:30:00+00,0,0,1,0,0,0,0,0,8.5,9.5,794,2518897,5849448,N32:18897-49448,1608889,5287793,BU25:0888-8779,3418556
1568299.5188,5180169.091,325615,CHRISTCHURCH,KYLE STREET EWS,CHRISTCHURCH AT KYLE STREET EWS,,N,,N,,,,,,,,,,,,6,2478299,5741781,M35:78299-41781,1568299,5180169,BX24:6829-8016,3418567
